,PassengerId,Survived,Age,SibSp,Parch,Fare,Male,Female,Alone,First_class,Second_class,Third_class,Cherbourg,Queenstown,Southampton,Miss
261,670,1,0.36792055349407915,0.125,0.0,0.10149724044618187,0,1,0,1,0,0,0,0,1,0
262,310,1,0.37170143252073384,0.0,0.0,0.11111839809247648,0,1,1,1,0,0,1,0,0,1
263,47,0,0.36792055349407915,0.125,0.0,0.030253985132996517,1,0,0,0,0,1,0,1,0,0
264,316,1,0.32143754712239253,0.0,0.0,0.015330377421392339,0,1,1,0,0,1,0,0,1,1
265,723,0,0.42196531791907516,0.0,0.0,0.025374310111545468,1,0,1,0,1,0,0,0,1,0
266,864,0,0.36792055349407915,1.0,0.3333333333333333,0.13575255909676823,0,1,0,0,0,1,0,0,1,1
267,431,1,0.3465694898215632,0.0,0.0,0.051822148727810165,1,0,1,1,0,0,0,0,1,0
268,829,1,0.36792055349407915,0.0,0.0,0.015126992566498259,1,0,1,0,0,1,0,1,0,0
269,240,0,0.4093993465694898,0.0,0.0,0.023959204355324663,1,0,1,0,1,0,0,0,1,0
270,46,0,0.36792055349407915,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
271,556,0,0.7738125157074642,0.0,0.0,0.051822148727810165,1,0,1,1,0,0,0,0,1,0
272,225,1,0.4722292033174164,0.125,0.0,0.17566830077223786,1,0,0,1,0,0,0,0,1,0
273,286,0,0.4093993465694898,0.0,0.0,0.016908073949327893,1,0,1,0,0,1,1,0,0,0
274,226,0,0.2711736617240513,0.0,0.0,0.01824998458022693,1,0,1,0,0,1,0,0,1,0
275,776,0,0.22090977632570996,0.0,0.0,0.015126992566498259,1,0,1,0,0,1,0,0,1,0
276,561,0,0.36792055349407915,0.0,0.0,0.015126992566498259,1,0,1,0,0,1,0,1,0,0
277,529,0,0.4847951746670017,0.0,0.0,0.015468569817999833,1,0,1,0,0,1,0,0,1,0
278,690,1,0.18321186227695402,0.0,0.16666666666666666,0.41250332793836464,0,1,0,1,0,0,0,0,1,1
279,887,0,0.33400351847197784,0.0,0.0,0.025374310111545468,1,0,1,0,1,0,0,0,1,0
280,384,1,0.43453128926866047,0.125,0.0,0.10149724044618187,0,1,0,1,0,0,0,0,1,0
281,448,1,0.42196531791907516,0.0,0.0,0.051822148727810165,1,0,1,1,0,0,0,0,1,0
282,32,1,0.36792055349407915,0.125,0.0,0.2859895551532101,0,1,0,1,0,0,1,0,0,0
283,666,0,0.39683337521990447,0.25,0.0,0.1434624456306609,1,0,0,0,1,0,0,0,1,0
284,280,1,0.43453128926866047,0.125,0.16666666666666666,0.03952536767375352,0,1,0,0,0,1,0,0,1,0
285,820,0,0.12038200552902739,0.375,0.3333333333333333,0.05445717323939373,1,0,0,0,0,1,0,0,1,0
286,22,1,0.42196531791907516,0.0,0.0,0.025374310111545468,1,0,1,0,1,0,0,0,1,0
287,15,0,0.17064589092736868,0.0,0.0,0.015330377421392339,0,1,1,0,0,1,0,0,1,1
288,478,0,0.35913546117114853,0.125,0.0,0.013752485706455927,1,0,0,0,0,1,0,0,1,0
289,470,1,0.004146770545363157,0.25,0.16666666666666666,0.03758969818624431,0,1,0,0,0,1,1,0,0,1
290,321,0,0.2711736617240513,0.0,0.0,0.014151057562208049,1,0,1,0,0,1,0,0,1,0
291,639,0,0.5099271173661724,0.0,0.8333333333333334,0.07746484096553544,0,1,0,0,0,1,0,0,1,0
292,598,0,0.610454888162855,0.0,0.0,0.0,1,0,1,0,0,1,0,0,1,0
293,825,0,0.01985423473234481,0.5,0.16666666666666666,0.07746484096553544,1,0,0,0,0,1,0,0,1,0
294,701,1,0.22090977632570996,0.125,0.0,0.4440992237022602,0,1,0,1,0,0,1,0,0,0
295,123,0,0.40311636089469716,0.125,0.0,0.058694292654020104,1,0,0,0,1,0,1,0,0,0
296,726,0,0.24604171902488062,0.0,0.0,0.016908073949327893,1,0,1,0,0,1,0,0,1,0
297,637,0,0.39683337521990447,0.0,0.0,0.015468569817999833,1,0,1,0,0,1,0,0,1,0
298,4,1,0.43453128926866047,0.125,0.0,0.10364429745562033,0,1,0,1,0,0,0,0,1,0
299,169,0,0.36792055349407915,0.0,0.0,0.050602229972447406,1,0,1,1,0,0,0,0,1,0
300,353,0,0.18321186227695402,0.125,0.16666666666666666,0.014110458666029575,1,0,0,0,0,1,1,0,0,0
301,398,0,0.572756974114099,0.0,0.0,0.050748620223090936,1,0,1,0,1,0,0,0,1,0
302,461,1,0.5978889168132696,0.0,0.0,0.051822148727810165,1,0,1,1,0,0,0,0,1,0
303,676,0,0.22090977632570996,0.0,0.0,0.015175789316712771,1,0,1,0,0,1,0,0,1,0
304,859,1,0.2963056044232219,0.0,0.5,0.03758969818624431,0,1,0,0,0,1,1,0,0,0
305,659,0,0.2837396330736366,0.0,0.0,0.025374310111545468,1,0,1,0,1,0,0,0,1,0
306,242,1,0.36792055349407915,0.125,0.0,0.030253985132996517,0,1,0,0,0,1,0,1,0,1
307,490,1,0.10781603417944208,0.125,0.16666666666666666,0.031034733136428686,1,0,0,0,0,1,0,0,1,0
308,467,0,0.36792055349407915,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
309,517,1,0.42196531791907516,0.0,0.0,0.020494635090094415,0,1,1,0,1,0,0,0,1,0
310,176,0,0.22090977632570996,0.125,0.16666666666666666,0.015330377421392339,1,0,0,0,0,1,0,0,1,0
311,592,1,0.648152802211611,0.125,0.0,0.1527664244005612,0,1,0,1,0,0,1,0,0,0
312,151,0,0.6355868308620256,0.0,0.0,0.02444717185746977,1,0,1,0,1,0,0,0,1,0
313,567,0,0.23347574767529528,0.0,0.0,0.015411575213749284,1,0,1,0,0,1,0,0,1,0
314,846,0,0.5224930887157577,0.0,0.0,0.014736618564782174,1,0,1,0,0,1,0,0,1,0
315,601,1,0.2963056044232219,0.25,0.16666666666666666,0.05270049023167135,0,1,0,0,1,0,0,0,1,0
316,691,1,0.38426740387031916,0.125,0.0,0.11125659048908397,1,0,0,1,0,0,0,0,1,0
317,37,1,0.36792055349407915,0.0,0.0,0.014110458666029575,1,0,1,0,0,1,1,0,0,0
318,2,1,0.4722292033174164,0.125,0.0,0.13913573538264068,0,1,0,1,0,0,1,0,0,0
319,433,1,0.5224930887157577,0.125,0.0,0.050748620223090936,0,1,0,0,1,0,0,0,1,0
320,482,0,0.36792055349407915,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
321,799,0,0.37170143252073384,0.0,0.0,0.014110458666029575,1,0,1,0,0,1,1,0,0,0
322,361,0,0.4973611460165871,0.125,0.6666666666666666,0.05445717323939373,1,0,0,0,0,1,0,0,1,0
323,159,0,0.36792055349407915,0.0,0.0,0.016908073949327893,1,0,1,0,0,1,0,0,1,0
324,711,1,0.2963056044232219,0.0,0.0,0.09662576327876685,0,1,1,1,0,0,1,0,0,0
325,275,1,0.36792055349407915,0.0,0.0,0.015126992566498259,0,1,1,0,0,1,0,1,0,1
326,428,1,0.23347574767529528,0.0,0.0,0.050748620223090936,0,1,1,0,1,0,0,0,1,1
327,28,0,0.23347574767529528,0.375,0.3333333333333333,0.5133418122566505,1,0,0,1,0,0,0,0,1,0
328,571,1,0.7738125157074642,0.0,0.0,0.020494635090094415,1,0,1,0,1,0,0,0,1,0
329,506,0,0.22090977632570996,0.125,0.0,0.2125586439344078,1,0,0,1,0,0,1,0,0,0
330,162,1,0.4973611460165871,0.0,0.0,0.030741952635141623,0,1,1,0,1,0,0,0,1,0
331,835,0,0.22090977632570996,0.0,0.0,0.016200521071217493,1,0,1,0,0,1,0,0,1,0
332,320,1,0.4973611460165871,0.125,0.16666666666666666,0.2625265161540666,0,1,0,1,0,0,1,0,0,0
333,861,0,0.5099271173661724,0.25,0.0,0.027537567642055148,1,0,0,0,0,1,0,0,1,0
334,16,1,0.6858507162603669,0.0,0.0,0.03122992013728673,0,1,1,0,1,0,0,0,1,0
335,38,0,0.2586076903744659,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
336,359,1,0.36792055349407915,0.0,0.0,0.01537917417160685,0,1,1,0,0,1,0,1,0,1
337,546,0,0.7989444584066349,0.0,0.0,0.050748620223090936,1,0,1,1,0,0,0,0,1,0
338,90,0,0.2963056044232219,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
339,356,0,0.3465694898215632,0.0,0.0,0.018542765081513996,1,0,1,0,0,1,0,0,1,0
340,834,0,0.2837396330736366,0.0,0.0,0.015330377421392339,1,0,1,0,0,1,0,0,1,0
341,872,1,0.5853229454636844,0.125,0.16666666666666666,0.10257896680493714,0,1,0,1,0,0,0,0,1,0
342,497,1,0.6732847449107816,0.125,0.0,0.1527664244005612,0,1,0,1,0,0,1,0,0,1
343,351,0,0.2837396330736366,0.0,0.0,0.01800600082915438,1,0,1,0,0,1,0,0,1,0
344,503,0,0.36792055349407915,0.0,0.0,0.014891206669461744,0,1,1,0,0,1,0,1,0,1
345,221,1,0.19577783362653933,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
346,768,0,0.37798441819552653,0.0,0.0,0.015126992566498259,0,1,1,0,0,1,0,1,0,1
347,298,0,0.01985423473234481,0.125,0.3333333333333333,0.29580589980036276,0,1,0,1,0,0,0,0,1,1
348,119,0,0.2963056044232219,0.0,0.16666666666666666,0.4831284260198326,1,0,0,1,0,0,1,0,0,0
349,843,1,0.37170143252073384,0.0,0.0,0.060507970265993034,0,1,1,1,0,0,1,0,0,1
350,600,1,0.610454888162855,0.125,0.0,0.11111839809247648,1,0,0,1,0,0,1,0,0,0
351,583,0,0.6732847449107816,0.0,0.0,0.050748620223090936,1,0,1,0,1,0,0,0,1,0
352,620,0,0.32143754712239253,0.0,0.0,0.020494635090094415,1,0,1,0,1,0,0,0,1,0
353,756,1,0.0031414928373963316,0.125,0.16666666666666666,0.028302115124416098,1,0,0,0,1,0,0,0,1,0
354,548,1,0.36792055349407915,0.0,0.0,0.02705779799394608,1,0,1,0,1,0,1,0,0,0
355,662,0,0.4973611460165871,0.0,0.0,0.014102260811993537,1,0,1,0,0,1,1,0,0,0
356,23,1,0.18321186227695402,0.0,0.0,0.015671954672893913,0,1,1,0,0,1,0,1,0,1
357,36,0,0.5224930887157577,0.125,0.0,0.10149724044618187,1,0,0,1,0,0,0,0,1,0
358,630,0,0.36792055349407915,0.0,0.0,0.015094396337354966,1,0,1,0,0,1,0,1,0,0
359,394,1,0.2837396330736366,0.125,0.0,0.22109807522194713,0,1,0,1,0,0,1,0,0,1
360,604,0,0.5476250314149284,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
361,790,0,0.572756974114099,0.0,0.0,0.15458810467956932,1,0,1,1,0,0,1,0,0,0
362,360,1,0.36792055349407915,0.0,0.0,0.01537917417160685,0,1,1,0,0,1,0,1,0,1
363,380,0,0.23347574767529528,0.0,0.0,0.015175789316712771,1,0,1,0,0,1,0,0,1,0
364,494,0,0.8869062578537321,0.0,0.0,0.09662576327876685,1,0,1,1,0,0,1,0,0,0
365,789,1,0.007288263382759489,0.125,0.3333333333333333,0.04015972542654215,1,0,0,0,0,1,0,0,1,0
366,59,1,0.05755214878110078,0.125,0.3333333333333333,0.05416439273810667,0,1,0,0,1,0,0,0,1,1
367,515,0,0.2963056044232219,0.0,0.0,0.014630827210317115,1,0,1,0,0,1,0,0,1,0
368,195,1,0.5476250314149284,0.0,0.0,0.05410739813385612,0,1,1,1,0,0,1,0,0,0
369,218,0,0.5224930887157577,0.125,0.0,0.05270049023167135,1,0,0,0,1,0,0,0,1,0
370,396,0,0.2711736617240513,0.0,0.0,0.015216388212891242,1,0,1,0,0,1,0,0,1,0
371,383,0,0.39683337521990447,0.0,0.0,0.015468569817999833,1,0,1,0,0,1,0,0,1,0
372,586,1,0.22090977632570996,0.0,0.3333333333333333,0.1554664461834305,0,1,0,1,0,0,0,0,1,1
373,434,0,0.20834380497612465,0.0,0.0,0.013907073811135496,1,0,1,0,0,1,0,0,1,0
374,737,0,0.5978889168132696,0.125,0.5,0.06709553154495196,0,1,0,0,0,1,0,0,1,0
375,541,1,0.4470972606182458,0.0,0.3333333333333333,0.13858277060920984,0,1,0,1,0,0,0,0,1,1
376,293,0,0.4470972606182458,0.0,0.0,0.025130326360472913,1,0,1,0,1,0,1,0,0,0
377,270,1,0.43453128926866047,0.0,0.0,0.2647385704347907,0,1,1,1,0,0,0,0,1,1
378,569,0,0.36792055349407915,0.0,0.0,0.014110458666029575,1,0,1,0,0,1,1,0,0,0
379,537,0,0.5601910027645137,0.0,0.0,0.051822148727810165,1,0,1,1,0,0,0,0,1,0
380,152,1,0.2711736617240513,0.125,0.0,0.12999454257145598,0,1,0,1,0,0,0,0,1,0
381,840,1,0.36792055349407915,0.0,0.0,0.057970539254838485,1,0,1,1,0,0,1,0,0,0
382,55,0,0.8115104297562201,0.0,0.16666666666666666,0.1209753416358076,1,0,0,1,0,0,1,0,0,0
383,264,0,0.4973611460165871,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0
384,227,1,0.23347574767529528,0.0,0.0,0.020494635090094415,1,0,1,0,1,0,0,0,1,0
385,806,0,0.38426740387031916,0.0,0.0,0.015175789316712771,1,0,1,0,0,1,0,0,1,0
386,516,0,0.5853229454636844,0.0,0.0,0.06640417918791278,1,0,1,1,0,0,0,0,1,0
387,385,0,0.36792055349407915,0.0,0.0,0.015411575213749284,1,0,1,0,0,1,0,0,1,0
388,651,0,0.36792055349407915,0.0,0.0,0.015411575213749284,1,0,1,0,0,1,0,0,1,0
389,81,0,0.2711736617240513,0.0,0.0,0.017566830077223785,1,0,1,0,0,1,0,0,1,0
390,593,0,0.5853229454636844,0.0,0.0,0.014151057562208049,1,0,1,0,0,1,0,0,1,0
391,368,1,0.36792055349407915,0.0,0.0,0.014110458666029575,0,1,1,0,0,1,1,0,0,0
392,722,0,0.20834380497612465,0.125,0.0,0.013768881414528002,1,0,0,0,0,1,0,0,1,0
393,512,0,0.36792055349407915,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
394,424,0,0.3465694898215632,0.125,0.16666666666666666,0.028106928123558056,0,1,0,0,0,1,0,0,1,0
395,381,1,0.5224930887157577,0.0,0.0,0.4440992237022602,0,1,1,1,0,0,1,0,0,1
396,79,1,0.005152048253329982,0.0,0.3333333333333333,0.056604230248832196,1,0,0,0,1,0,0,0,1,0
397,560,1,0.4470972606182458,0.125,0.0,0.033962538149299316,0,1,0,0,0,1,0,0,1,0
398,134,1,0.35913546117114853,0.125,0.0,0.050748620223090936,0,1,0,0,1,0,0,0,1,0
399,602,0,0.36792055349407915,0.0,0.0,0.015411575213749284,1,0,1,0,0,1,0,0,1,0
400,500,0,0.2963056044232219,0.0,0.0,0.015216388212891242,1,0,1,0,0,1,0,0,1,0
401,668,0,0.36792055349407915,0.0,0.0,0.015175789316712771,1,0,1,0,0,1,0,0,1,0
402,863,1,0.5978889168132696,0.0,0.0,0.050610427826483444,0,1,1,1,0,0,0,0,1,0
403,35,0,0.3465694898215632,0.125,0.0,0.16038672010106,1,0,0,1,0,0,1,0,0,0
404,460,0,0.36792055349407915,0.0,0.0,0.015126992566498259,1,0,1,0,0,1,0,1,0,0
405,417,1,0.42196531791907516,0.125,0.16666666666666666,0.06343577527886367,0,1,0,0,1,0,0,0,1,0
406,622,1,0.5224930887157577,0.125,0.0,0.10257896680493714,1,0,0,1,0,0,0,0,1,0
407,85,1,0.20834380497612465,0.0,0.0,0.020494635090094415,0,1,1,0,1,0,0,0,1,1
408,658,0,0.39683337521990447,0.125,0.16666666666666666,0.030253985132996517,0,1,0,0,0,1,0,1,0,0
409,848,0,0.43453128926866047,0.0,0.0,0.015411575213749284,1,0,1,0,0,1,1,0,0,0
410,635,0,0.10781603417944208,0.375,0.3333333333333333,0.05445717323939373,0,1,0,0,0,1,0,0,1,1
411,263,0,0.648152802211611,0.125,0.16666666666666666,0.1554664461834305,1,0,0,1,0,0,0,0,1,0
412,260,1,0.6230208595124404,0.0,0.16666666666666666,0.050748620223090936,0,1,0,0,1,0,0,0,1,0
413,757,0,0.3465694898215632,0.0,0.0,0.015216388212891242,1,0,1,0,0,1,0,0,1,0
414,345,0,0.4470972606182458,0.0,0.0,0.025374310111545468,1,0,1,0,1,0,0,0,1,0
415,753,0,0.4093993465694898,0.0,0.0,0.018542765081513996,1,0,1,0,0,1,0,0,1,0
416,781,1,0.15807991957778336,0.0,0.0,0.014110458666029575,0,1,1,0,0,1,1,0,0,1
417,525,0,0.36792055349407915,0.0,0.0,0.014110458666029575,1,0,1,0,0,1,1,0,0,0
418,842,0,0.19577783362653933,0.0,0.0,0.020494635090094415,1,0,1,0,1,0,0,0,1,0
419,683,0,0.24604171902488062,0.0,0.0,0.01800600082915438,1,0,1,0,0,1,0,0,1,0
420,787,1,0.22090977632570996,0.0,0.0,0.014630827210317115,0,1,1,0,0,1,0,0,1,1
421,319,1,0.38426740387031916,0.0,0.3333333333333333,0.32179836714362564,0,1,0,1,0,0,0,0,1,1
422,678,1,0.22090977632570996,0.0,0.0,0.019209719063445922,0,1,1,0,0,1,0,0,1,1
423,471,0,0.36792055349407915,0.0,0.0,0.014151057562208049,1,0,1,0,0,1,0,0,1,0
424,164,0,0.20834380497612465,0.0,0.0,0.016908073949327893,1,0,1,0,0,1,0,0,1,0
425,60,0,0.13294797687861273,0.625,0.3333333333333333,0.09154270340242172,1,0,0,0,0,1,0,0,1,0
426,619,1,0.04498617743151546,0.25,0.16666666666666666,0.0761229303346364,0,1,0,0,1,0,0,0,1,1
427,531,1,0.01985423473234481,0.125,0.16666666666666666,0.050748620223090936,0,1,0,0,1,0,0,0,1,1
428,180,0,0.4470972606182458,0.0,0.0,0.0,1,0,1,0,0,1,0,0,1,0
429,154,0,0.5036441316913798,0.0,0.3333333333333333,0.028302115124416098,1,0,0,0,0,1,0,0,1,0
430,847,0,0.36792055349407915,1.0,0.3333333333333333,0.13575255909676823,1,0,0,0,0,1,0,0,1,0
431,836,1,0.4847951746670017,0.125,0.16666666666666666,0.16231419173453318,0,1,0,1,0,0,1,0,0,1
432,51,0,0.08268409148027142,0.5,0.16666666666666666,0.07746484096553544,1,0,0,0,0,1,0,0,1,0
433,111,0,0.5853229454636844,0.0,0.0,0.10149724044618187,1,0,1,1,0,0,0,0,1,0
434,839,1,0.39683337521990447,0.0,0.0,0.11027245763075773,1,0,1,0,0,1,0,0,1,0
435,228,0,0.2523247046996733,0.0,0.0,0.014151057562208049,1,0,1,0,0,1,0,0,1,0
436,102,0,0.36792055349407915,0.0,0.0,0.015411575213749284,1,0,1,0,0,1,0,0,1,0
437,149,0,0.4533802462930384,0.0,0.3333333333333333,0.050748620223090936,1,0,0,0,1,0,0,0,1,0
438,808,0,0.22090977632570996,0.0,0.0,0.015175789316712771,0,1,1,0,0,1,0,0,1,1
439,95,0,0.7361146016587082,0.0,0.0,0.014151057562208049,1,0,1,0,0,1,0,0,1,0
440,26,1,0.4722292033174164,0.125,0.8333333333333334,0.061264319894317944,0,1,0,0,0,1,0,0,1,0
441,104,0,0.4093993465694898,0.0,0.0,0.016891873428256675,1,0,1,0,0,1,0,0,1,0
442,672,0,0.38426740387031916,0.125,0.0,0.10149724044618187,1,0,0,1,0,0,0,0,1,0
443,634,0,0.36792055349407915,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0
444,347,1,0.4973611460165871,0.0,0.0,0.025374310111545468,0,1,1,0,1,0,0,0,1,1
445,282,0,0.3465694898215632,0.0,0.0,0.015330377421392339,1,0,1,0,0,1,0,0,1,0
446,241,0,0.36792055349407915,0.125,0.0,0.028212719478023115,0,1,0,0,0,1,1,0,0,1
447,30,0,0.36792055349407915,0.0,0.0,0.015411575213749284,1,0,1,0,0,1,0,0,1,0
448,391,1,0.4470972606182458,0.125,0.3333333333333333,0.23422440102965045,1,0,0,1,0,0,0,0,1,0
449,841,0,0.24604171902488062,0.0,0.0,0.015468569817999833,1,0,1,0,0,1,0,0,1,0
450,463,0,0.5853229454636844,0.0,0.0,0.07514699533034619,1,0,1,1,0,0,0,0,1,0
451,480,1,0.01985423473234481,0.0,0.16666666666666666,0.023983602730431916,0,1,0,0,0,1,0,0,1,1
452,247,0,0.3088715757728072,0.0,0.0,0.015175789316712771,0,1,1,0,0,1,0,0,1,1
453,880,1,0.6984166876099522,0.0,0.16666666666666666,0.16231419173453318,0,1,0,1,0,0,1,0,0,0
454,443,0,0.3088715757728072,0.125,0.0,0.015175789316712771,1,0,0,0,0,1,0,0,1,0
455,297,0,0.2900226187484292,0.0,0.0,0.014110458666029575,1,0,1,0,0,1,1,0,0,0
456,456,1,0.35913546117114853,0.0,0.0,0.015411575213749284,1,0,1,0,0,1,1,0,0,0
457,625,0,0.2586076903744659,0.0,0.0,0.031425107138144774,1,0,1,0,0,1,0,0,1,0
458,143,1,0.2963056044232219,0.125,0.0,0.030937139635999665,0,1,0,0,0,1,0,0,1,0
459,96,0,0.36792055349407915,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
460,153,0,0.6921337019351596,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
461,579,0,0.36792055349407915,0.125,0.0,0.028220722145058292,0,1,0,0,0,1,1,0,0,0
462,235,0,0.2963056044232219,0.0,0.0,0.020494635090094415,1,0,1,0,1,0,0,0,1,0
463,332,0,0.5664739884393063,0.0,0.0,0.055628295244541985,1,0,1,1,0,0,0,0,1,0
464,39,0,0.22090977632570996,0.25,0.0,0.03513366015444757,0,1,0,0,0,1,0,0,1,1
465,473,1,0.4093993465694898,0.125,0.3333333333333333,0.05416439273810667,0,1,0,0,1,0,0,0,1,0
466,564,0,0.36792055349407915,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
467,274,0,0.4596632319678311,0.0,0.16666666666666666,0.057970539254838485,1,0,0,1,0,0,1,0,0,0
468,6,0,0.36792055349407915,0.0,0.0,0.01650950209357577,1,0,1,0,0,1,0,1,0,0
469,354,0,0.3088715757728072,0.125,0.0,0.034743286152731485,1,0,0,0,0,1,0,0,1,0
470,565,0,0.36792055349407915,0.0,0.0,0.015712553569072387,0,1,1,0,0,1,0,0,1,1
471,821,1,0.648152802211611,0.125,0.16666666666666666,0.18249984580226933,0,1,0,1,0,0,0,0,1,0
472,528,0,0.36792055349407915,0.0,0.0,0.4328841690069588,1,0,1,1,0,0,0,0,1,0
473,125,0,0.6732847449107816,0.0,0.16666666666666666,0.15085515328815924,1,0,0,1,0,0,0,0,1,0
474,329,1,0.38426740387031916,0.125,0.16666666666666666,0.04006213192611313,0,1,0,0,0,1,0,0,1,0
475,244,0,0.2711736617240513,0.0,0.0,0.013907073811135496,1,0,1,0,0,1,0,0,1,0
476,738,1,0.43453128926866047,0.0,0.0,1.0,1,0,1,1,0,0,1,0,0,0
477,191,1,0.39683337521990447,0.0,0.0,0.025374310111545468,0,1,1,0,1,0,0,0,1,0
478,355,0,0.36792055349407915,0.0,0.0,0.014102260811993537,1,0,1,0,0,1,1,0,0,0
479,173,1,0.007288263382759489,0.125,0.16666666666666666,0.021730754366528396,0,1,0,0,0,1,0,0,1,1
480,669,0,0.5350590600653431,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
481,705,0,0.32143754712239253,0.125,0.0,0.015330377421392339,1,0,0,0,0,1,0,0,1,0
482,759,0,0.42196531791907516,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
483,423,0,0.35913546117114853,0.0,0.0,0.015370976317570811,1,0,1,0,0,1,0,0,1,0
484,255,0,0.5099271173661724,0.0,0.3333333333333333,0.039452172548431745,0,1,0,0,0,1,0,0,1,0
485,492,0,0.2586076903744659,0.0,0.0,0.014151057562208049,1,0,1,0,0,1,0,0,1,0
486,334,0,0.19577783362653933,0.25,0.0,0.03513366015444757,1,0,0,0,0,1,0,0,1,0
487,330,1,0.19577783362653933,0.0,0.16666666666666666,0.11316786160148591,0,1,0,1,0,0,1,0,0,1
488,148,0,0.10781603417944208,0.25,0.3333333333333333,0.06709553154495196,0,1,0,0,0,1,0,0,1,1
489,606,0,0.4470972606182458,0.125,0.0,0.030351578633425542,1,0,0,0,0,1,0,0,1,0
490,724,0,0.6230208595124404,0.0,0.0,0.025374310111545468,1,0,1,0,1,0,0,0,1,0
491,430,1,0.39683337521990447,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
492,809,0,0.4847951746670017,0.0,0.0,0.025374310111545468,1,0,1,0,1,0,0,0,1,0
493,779,0,0.36792055349407915,0.0,0.0,0.015102594191391002,1,0,1,0,0,1,0,1,0,0
494,335,1,0.36792055349407915,0.125,0.0,0.2608674266467732,0,1,0,1,0,0,0,0,1,0
495,200,0,0.2963056044232219,0.0,0.0,0.025374310111545468,0,1,1,0,1,0,0,0,1,1
496,300,1,0.6230208595124404,0.0,0.16666666666666666,0.4831284260198326,0,1,0,1,0,0,1,0,0,0
497,382,1,0.007288263382759489,0.0,0.3333333333333333,0.030725752114070404,0,1,0,0,0,1,1,0,0,1
498,50,0,0.22090977632570996,0.125,0.0,0.034743286152731485,0,1,0,0,0,1,0,0,1,0
499,599,0,0.36792055349407915,0.0,0.0,0.014102260811993537,1,0,1,0,0,1,1,0,0,0
500,278,0,0.36792055349407915,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
501,780,1,0.5350590600653431,0.0,0.16666666666666666,0.41250332793836464,0,1,0,1,0,0,0,0,1,0
502,418,1,0.22090977632570996,0.0,0.3333333333333333,0.025374310111545468,0,1,0,0,1,0,0,0,1,1
503,741,1,0.36792055349407915,0.0,0.0,0.05855610025741261,1,0,1,1,0,0,0,0,1,0
504,469,0,0.36792055349407915,0.0,0.0,0.015078195816283748,1,0,1,0,0,1,0,1,0,0
505,349,1,0.032420206081930136,0.125,0.16666666666666666,0.031034733136428686,1,0,0,0,0,1,0,0,1,0
506,350,0,0.5224930887157577,0.0,0.0,0.016908073949327893,1,0,1,0,0,1,0,0,1,0
507,542,0,0.10781603417944208,0.5,0.3333333333333333,0.06104473451835265,0,1,0,0,0,1,0,0,1,1
508,277,0,0.5601910027645137,0.0,0.0,0.015126992566498259,0,1,1,0,0,1,0,0,1,1
509,414,0,0.36792055349407915,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
510,49,0,0.36792055349407915,0.25,0.0,0.04231498029001666,1,0,0,0,0,1,1,0,0,0
511,751,1,0.04498617743151546,0.125,0.16666666666666666,0.04489301019734967,0,1,0,0,1,0,0,0,1,1
512,309,0,0.37170143252073384,0.125,0.0,0.04684488020593009,1,0,0,0,1,0,1,0,0,0
513,183,0,0.10781603417944208,0.5,0.3333333333333333,0.061264319894317944,1,0,0,0,0,1,0,0,1,0
514,830,1,0.7738125157074642,0.0,0.0,0.15614960068643363,0,1,1,1,0,0,0,0,0,0
515,438,1,0.2963056044232219,0.25,0.5,0.03659756266088288,0,1,0,0,1,0,0,0,1,0
516,20,1,0.36792055349407915,0.0,0.0,0.014102260811993537,0,1,1,0,0,1,1,0,0,0
517,466,0,0.4722292033174164,0.0,0.0,0.013760683560491965,1,0,1,0,0,1,0,0,1,0
518,188,1,0.5601910027645137,0.0,0.0,0.051822148727810165,1,0,1,1,0,0,0,0,1,0
519,518,0,0.36792055349407915,0.0,0.0,0.04713766070721715,1,0,1,0,0,1,0,1,0,0
520,258,1,0.37170143252073384,0.0,0.0,0.16883675574220638,0,1,1,1,0,0,0,0,1,1
521,688,0,0.23347574767529528,0.0,0.0,0.019852079483269742,1,0,1,0,0,1,0,0,1,0
522,660,0,0.7235486303091229,0.0,0.3333333333333333,0.22109807522194713,1,0,0,1,0,0,1,0,0,0
